id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,earliest_departure_time,latest_arrival_time,max_walking_duration_minutes,number_of_riders,same_gender,user_gender,dataset_id
dsalex_5k_osrm-req-000119,dsalex_5k_osrm-user-7093,31.2686291,29.9951329,,31.2187403,29.9717076,,2025-09-15T16:57:56+00:00,2025-09-15T17:25:07.500000+00:00,15,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000120,dsalex_5k_osrm-user-2651,31.223002216642772,29.93996633634981,,31.3015897,30.058988,,2025-09-15T16:53:53+00:00,2025-09-15T17:27:15.800000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000121,dsalex_5k_osrm-user-4475,31.2258268,29.9408078,,31.265158,29.9930151,,2025-09-15T16:48:47+00:00,2025-09-15T17:21:44.100000+00:00,10,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000122,dsalex_5k_osrm-user-8058,31.2001856,29.8983959,,31.2451178,30.0001508,,2025-09-15T17:05:10+00:00,2025-09-15T17:24:45.100000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000123,dsalex_5k_osrm-user-2635,31.2392452,29.96397,,31.213894194972713,29.962757957015814,,2025-09-15T17:04:39+00:00,2025-09-15T17:18:29.500000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000124,dsalex_5k_osrm-user-8305,31.2251423,29.9525925,,31.2160796,29.9705109,,2025-09-15T16:58:56+00:00,2025-09-15T17:24:07.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000125,dsalex_5k_osrm-user-1786,31.2137112,29.9430462,,31.3207151,30.064048,,2025-09-15T16:48:53+00:00,2025-09-15T17:29:36.600000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000126,dsalex_5k_osrm-user-5134,31.2064528,29.8825148,,31.2067045,29.931146,,2025-09-15T16:52:52+00:00,2025-09-15T17:18:45.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000127,dsalex_5k_osrm-user-5030,31.2299227,29.9502255,,31.2667596,29.9933613,,2025-09-15T16:47:38+00:00,2025-09-15T17:14:22.900000+00:00,5,3,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000128,dsalex_5k_osrm-user-1339,31.2497399,29.9755071,,31.2002275,29.9399527,,2025-09-15T16:53:05+00:00,2025-09-15T17:28:57.200000+00:00,5,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000129,dsalex_5k_osrm-user-9037,31.2078949,29.9356366,,31.3200101,30.0590841,,2025-09-15T16:55:19+00:00,2025-09-15T17:38:15.200000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000130,dsalex_5k_osrm-user-8215,31.2017726,29.9041544,,31.2363302,29.9872651,,2025-09-15T16:57:23+00:00,2025-09-15T17:26:16.500000+00:00,10,3,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000131,dsalex_5k_osrm-user-6780,31.211978,29.9391881,,31.21950527053781,29.988311803945322,,2025-09-15T16:59:15+00:00,2025-09-15T17:26:43+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000132,dsalex_5k_osrm-user-6097,31.2042201,29.9077101,,31.2474793,29.9742798,,2025-09-15T16:44:34+00:00,2025-09-15T17:16:48.200000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000133,dsalex_5k_osrm-user-2498,31.245474626881716,29.983679270999883,,31.1890606,29.8972709,,2025-09-15T16:40:22+00:00,2025-09-15T17:24:36.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000134,dsalex_5k_osrm-user-7315,31.2491102,29.9806752,,31.1929518,29.8902967,,2025-09-15T17:00:33+00:00,2025-09-15T17:30:35.200000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000135,dsalex_5k_osrm-user-1802,31.209586010065212,29.947543735527972,,31.2517086,29.9912293,,2025-09-15T16:50:40+00:00,2025-09-15T17:17:36.700000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000136,dsalex_5k_osrm-user-5416,31.2205607,29.9356486,,31.2403339,29.9875197,,2025-09-15T16:37:01+00:00,2025-09-15T17:15:45.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000137,dsalex_5k_osrm-user-9046,31.205738,29.9052861,,31.286914156134806,30.02787605227665,,2025-09-15T16:56:05+00:00,2025-09-15T17:25:46.200000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000138,dsalex_5k_osrm-user-2441,31.2103065,29.9385546,,31.2403593,29.9896798,,2025-09-15T16:43:36+00:00,2025-09-15T17:21:48.300000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000139,dsalex_5k_osrm-user-7993,31.2082825,29.9146634,,31.2581214,29.994729,,2025-09-15T16:51:23+00:00,2025-09-15T17:17:37.100000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000140,dsalex_5k_osrm-user-4056,31.2000705,29.9016678,,31.2671977,30.0095619,,2025-09-15T16:54:03+00:00,2025-09-15T17:30:40.800000+00:00,15,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000141,dsalex_5k_osrm-user-8578,31.2125623,29.9445404,,31.2349594,29.9767446,,2025-09-15T16:59:13+00:00,2025-09-15T17:22:09.800000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000142,dsalex_5k_osrm-user-2320,31.2235999,29.9468087,,31.1926167,29.8917872,,2025-09-15T16:55:24+00:00,2025-09-15T17:22:35.700000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000143,dsalex_5k_osrm-user-9932,31.21015456681094,29.921053008151464,,31.31172,30.0609541,,2025-09-15T16:58:39+00:00,2025-09-15T17:33:40.500000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000144,dsalex_5k_osrm-user-8737,31.2109273,29.9265176,,31.265025,30.0142018,,2025-09-15T16:48:59+00:00,2025-09-15T17:25:31.400000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000145,dsalex_5k_osrm-user-8462,31.223002216642772,29.93996633634981,,31.2953592,30.0608133,,2025-09-15T16:55:04+00:00,2025-09-15T17:32:00.400000+00:00,15,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000146,dsalex_5k_osrm-user-4052,31.2343075,29.9639451,,31.2008431,29.8846209,,2025-09-15T16:52:21+00:00,2025-09-15T17:23:59.900000+00:00,5,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000147,dsalex_5k_osrm-user-8266,31.1987524,29.9177963,,31.217894,29.9701522,,2025-09-15T16:37:28+00:00,2025-09-15T17:18:48.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000148,dsalex_5k_osrm-user-7628,31.205679,29.9052365,,31.22985881914093,29.970350442551698,,2025-09-15T17:00:45+00:00,2025-09-15T17:26:27.700000+00:00,20,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000149,dsalex_5k_osrm-user-9182,31.2472403,29.9775103,,31.2652703,30.0243942,,2025-09-15T16:51:03+00:00,2025-09-15T17:14:33.700000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000150,dsalex_5k_osrm-user-4791,31.238684,29.9632845,,31.244267,30.0169927,,2025-09-15T16:44:00+00:00,2025-09-15T17:24:36.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000151,dsalex_5k_osrm-user-5227,31.24519,29.9890964,,31.2614707,30.0056697,,2025-09-15T16:48:47+00:00,2025-09-15T17:14:24.900000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000152,dsalex_5k_osrm-user-8529,31.1972814,29.9049055,,31.2360226,29.9791655,,2025-09-15T16:55:14+00:00,2025-09-15T17:30:35.800000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000153,dsalex_5k_osrm-user-3072,31.2556719,29.9799073,,31.226413449110662,29.96790950236194,,2025-09-15T16:52:03+00:00,2025-09-15T17:14:53.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000154,dsalex_5k_osrm-user-2295,31.2168739,29.9422849,,31.216793330463524,29.967221636438527,,2025-09-15T16:45:48+00:00,2025-09-15T17:23:58.200000+00:00,10,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000155,dsalex_5k_osrm-user-6204,31.27650249511168,30.01863922130246,,31.21471744183597,29.944603720802323,,2025-09-15T16:53:23+00:00,2025-09-15T17:23:45.900000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000156,dsalex_5k_osrm-user-4509,31.1988076,29.9079704,,31.2640111,30.0163764,,2025-09-15T16:52:07+00:00,2025-09-15T17:28:41.500000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000157,dsalex_5k_osrm-user-6268,31.2302072,29.9496905,,31.2527365,29.9877767,,2025-09-15T16:48:40+00:00,2025-09-15T17:14:08.600000+00:00,15,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000158,dsalex_5k_osrm-user-8504,31.2007051,29.9000882,,31.2545384,30.0059304,,2025-09-15T16:44:17+00:00,2025-09-15T17:25:00.400000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000159,dsalex_5k_osrm-user-5117,31.207396912527827,29.919042094714783,,31.2171943,29.9673362,,2025-09-15T16:53:01+00:00,2025-09-15T17:26:24.200000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000160,dsalex_5k_osrm-user-9756,31.2001856,29.8983959,,31.24695123320038,29.969449906763387,,2025-09-15T17:00:41+00:00,2025-09-15T17:21:28.500000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000161,dsalex_5k_osrm-user-4312,31.1975261,29.9116491,,31.244515,30.0044221,,2025-09-15T16:59:23+00:00,2025-09-15T17:31:55.800000+00:00,15,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000162,dsalex_5k_osrm-user-2519,31.2168583,29.941556,,31.2608614,29.992024,,2025-09-15T16:41:23+00:00,2025-09-15T17:14:05.600000+00:00,10,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000163,dsalex_5k_osrm-user-2459,31.207615366284674,29.92378508261404,,31.2205222,29.9678792,,2025-09-15T16:53:49+00:00,2025-09-15T17:21:41+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000164,dsalex_5k_osrm-user-1284,31.2126853,29.9394745,,31.2798413,30.0172983,,2025-09-15T16:48:55+00:00,2025-09-15T17:22:28.200000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000165,dsalex_5k_osrm-user-4506,31.1987079,29.9077851,,31.2392838,29.989846,,2025-09-15T17:09:49+00:00,2025-09-15T17:28:35.200000+00:00,10,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000166,dsalex_5k_osrm-user-8653,31.203539590356208,29.907557594894538,,31.2216704,29.9786307,,2025-09-15T16:35:59+00:00,2025-09-15T17:21:55+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000167,dsalex_5k_osrm-user-2211,31.2124001,29.9440001,,31.2405938,29.9780188,,2025-09-15T16:50:06+00:00,2025-09-15T17:11:54.800000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000168,dsalex_5k_osrm-user-2941,31.2308163,29.9492136,,31.2204507,29.9681259,,2025-09-15T17:00:57+00:00,2025-09-15T17:28:07.400000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000169,dsalex_5k_osrm-user-7743,31.2168583,29.941556,,31.2545072,30.0038793,,2025-09-15T16:57:36+00:00,2025-09-15T17:25:35.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000170,dsalex_5k_osrm-user-4459,31.1985778,29.9108634,,31.2573722,30.0025155,,2025-09-15T16:54:25+00:00,2025-09-15T17:26:48.800000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000171,dsalex_5k_osrm-user-7925,31.2308163,29.9492136,,31.2072092,29.8810476,,2025-09-15T16:59:31+00:00,2025-09-15T17:22:34.400000+00:00,0,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000172,dsalex_5k_osrm-user-5817,31.2052904,29.9275717,,31.2276445,29.9952963,,2025-09-15T16:59:40+00:00,2025-09-15T17:28:38+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000173,dsalex_5k_osrm-user-1662,31.1988076,29.9079704,,31.242649521218812,29.96853177967048,,2025-09-15T16:57:59+00:00,2025-09-15T17:21:35.100000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000174,dsalex_5k_osrm-user-6761,31.2302072,29.9496905,,31.2414085,29.9892681,,2025-09-15T16:50:13+00:00,2025-09-15T17:15:54.200000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000175,dsalex_5k_osrm-user-2952,31.223296,29.9418078,,31.2610711,29.9960661,,2025-09-15T17:02:50+00:00,2025-09-15T17:15:27.800000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000176,dsalex_5k_osrm-user-9748,31.24519,29.9890964,,31.200323417864386,29.932338158302603,,2025-09-15T16:43:01+00:00,2025-09-15T17:22:26.200000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000177,dsalex_5k_osrm-user-4753,31.2296187,29.9507951,,31.3212524,30.065998,,2025-09-15T16:37:51+00:00,2025-09-15T17:24:49.200000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000178,dsalex_5k_osrm-user-9745,31.2042201,29.9077101,,31.2371489,30.0056649,,2025-09-15T17:07:20+00:00,2025-09-15T17:32:33.500000+00:00,5,3,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000179,dsalex_5k_osrm-user-9040,31.2139868,29.9199718,,31.2451094,30.0156868,,2025-09-15T16:41:26+00:00,2025-09-15T17:28:21.200000+00:00,0,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000180,dsalex_5k_osrm-user-2789,31.2211084,29.9321321,,31.2474039,29.9898123,,2025-09-15T16:56:15+00:00,2025-09-15T17:19:05+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000181,dsalex_5k_osrm-user-7457,31.2385483,29.9630934,,31.2004039,29.9095068,,2025-09-15T17:00:09+00:00,2025-09-15T17:23:52.100000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000182,dsalex_5k_osrm-user-4528,31.1969715,29.8953225,,31.2470984,30.0046679,,2025-09-15T16:58:55+00:00,2025-09-15T17:30:03.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000183,dsalex_5k_osrm-user-9776,31.219401,29.9414862,,31.2570179,30.0054361,,2025-09-15T16:46:48+00:00,2025-09-15T17:17:56.400000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000184,dsalex_5k_osrm-user-6292,31.2052904,29.9275717,,31.2440837,30.0059716,,2025-09-15T16:45:26+00:00,2025-09-15T17:21:01.900000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000185,dsalex_5k_osrm-user-6387,31.2392452,29.96397,,31.2672665,30.0096297,,2025-09-15T16:47:47+00:00,2025-09-15T17:14:42.700000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000186,dsalex_5k_osrm-user-4215,31.1972814,29.9049055,,31.2292929,29.9771192,,2025-09-15T16:54:22+00:00,2025-09-15T17:25:03.700000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000187,dsalex_5k_osrm-user-2663,31.20989742810709,29.91972365417472,,31.2200718,29.9656249,,2025-09-15T16:56:10+00:00,2025-09-15T17:22:30.500000+00:00,5,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000188,dsalex_5k_osrm-user-2255,31.1970867,29.8984825,,31.2710161,30.0154571,,2025-09-15T17:00:01+00:00,2025-09-15T17:35:03+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000189,dsalex_5k_osrm-user-2742,31.200010367707687,29.894376477467986,,31.222462,29.9353194,,2025-09-15T16:48:03+00:00,2025-09-15T17:09:50.700000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000190,dsalex_5k_osrm-user-9306,31.2209376469433,29.933842244599624,,31.2391503,29.9851299,,2025-09-15T17:00:02+00:00,2025-09-15T17:12:47.300000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000191,dsalex_5k_osrm-user-6693,31.2064528,29.8825148,,31.21782534083795,29.94195654763666,,2025-09-15T17:00:30+00:00,2025-09-15T17:22:49.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000192,dsalex_5k_osrm-user-5802,31.2449708,29.9664146,,31.191501,29.8909237,,2025-09-15T17:03:44+00:00,2025-09-15T17:19:19.200000+00:00,15,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000193,dsalex_5k_osrm-user-3668,31.2006285,29.9141567,,31.2396452,29.9570748,,2025-09-15T16:57:35+00:00,2025-09-15T17:20:10.800000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000194,dsalex_5k_osrm-user-7092,31.2491102,29.9806752,,31.1994129,29.9394611,,2025-09-15T16:58:33+00:00,2025-09-15T17:27:49.300000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000195,dsalex_5k_osrm-user-5212,31.3096754,30.0620238,,31.2028607,29.8802313,,2025-09-15T16:52:43+00:00,2025-09-15T17:36:56.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000196,dsalex_5k_osrm-user-4574,31.2574816,29.9810248,,31.302104648268784,30.07183139988655,,2025-09-15T16:47:53+00:00,2025-09-15T17:22:54.500000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000197,dsalex_5k_osrm-user-8546,31.1998916,29.8961874,,31.2348344,30.0021187,,2025-09-15T16:55:02+00:00,2025-09-15T17:28:43.900000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000198,dsalex_5k_osrm-user-5895,31.1938154,29.9115578,,31.2299881,29.9729696,,2025-09-15T16:47:14+00:00,2025-09-15T17:20:56.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000199,dsalex_5k_osrm-user-6872,31.275095877661922,30.021205119372294,,31.2488672,29.982298,,2025-09-15T16:56:08+00:00,2025-09-15T17:21:24.400000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000200,dsalex_5k_osrm-user-5897,31.2368291,29.9688853,,31.1856615,29.8973125,,2025-09-15T16:59:03+00:00,2025-09-15T17:29:22.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000201,dsalex_5k_osrm-user-5811,31.2568245,29.9787922,,31.2123764,29.9202803,,2025-09-15T16:42:02+00:00,2025-09-15T17:14:56.400000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000202,dsalex_5k_osrm-user-8486,31.2011768,29.9006817,,31.2331046,29.9793085,,2025-09-15T16:45:49+00:00,2025-09-15T17:24:51.100000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000203,dsalex_5k_osrm-user-1304,31.21233406323474,29.88434128600764,,31.2304736,29.967062,,2025-09-15T16:51:03+00:00,2025-09-15T17:20:58.400000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000204,dsalex_5k_osrm-user-8095,31.22237082811741,29.939242809743227,,31.2068278,29.8803046,,2025-09-15T16:57:04+00:00,2025-09-15T17:19:17.300000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000205,dsalex_5k_osrm-user-7717,31.2542076,29.9889573,,31.202917,29.9382275,,2025-09-15T16:37:21+00:00,2025-09-15T17:19:44.500000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000206,dsalex_5k_osrm-user-9963,31.2072614,29.9531454,,31.3040829,30.0597541,,2025-09-15T16:53:27+00:00,2025-09-15T17:35:09.900000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000207,dsalex_5k_osrm-user-7540,31.223628673648378,29.93988352065657,,31.1902466,29.9155887,,2025-09-15T16:52:35+00:00,2025-09-15T17:21:49.100000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000208,dsalex_5k_osrm-user-1497,31.2451698,29.9889116,,31.2154257,29.9710236,,2025-09-15T16:54:31+00:00,2025-09-15T17:18:44+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000209,dsalex_5k_osrm-user-4893,31.243313,29.9700467,,31.218913173416972,29.970109100590328,,2025-09-15T16:44:35+00:00,2025-09-15T17:23:32+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000210,dsalex_5k_osrm-user-1948,31.243313,29.9700467,,31.2137686,29.9636028,,2025-09-15T16:45:22+00:00,2025-09-15T17:15:41.600000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000211,dsalex_5k_osrm-user-6272,31.2288161,29.9513698,,31.2158765,29.970227,,2025-09-15T16:40:25+00:00,2025-09-15T17:20:46.900000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000212,dsalex_5k_osrm-user-9730,31.1964551,29.9022358,,31.281453,30.0192362,,2025-09-15T16:59:08+00:00,2025-09-15T17:29:29.700000+00:00,5,1,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000213,dsalex_5k_osrm-user-5188,31.229188,29.9768579,,31.1842967,29.8980748,,2025-09-15T16:52:21+00:00,2025-09-15T17:31:36.400000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000214,dsalex_5k_osrm-user-5416,31.2469657,29.9921202,,31.200735683447718,29.932846641664202,,2025-09-15T16:51:13+00:00,2025-09-15T17:19:50.900000+00:00,10,2,False,female,alex_5k_osrm
dsalex_5k_osrm-req-000215,dsalex_5k_osrm-user-4995,31.2691233,30.0218604,,31.2113402,29.9514744,,2025-09-15T16:41:19+00:00,2025-09-15T17:30:19.400000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000216,dsalex_5k_osrm-user-5287,31.2061589,29.8825432,,31.2063706,29.9313572,,2025-09-15T16:42:38+00:00,2025-09-15T17:19:03.700000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000217,dsalex_5k_osrm-user-3482,31.2535283,29.9833206,,31.220056441209678,29.972310818072838,,2025-09-15T16:52:47+00:00,2025-09-15T17:15:52.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000218,dsalex_5k_osrm-user-1898,31.27092670760347,30.010461570488214,,31.1935045,29.9254127,,2025-09-15T16:58:02+00:00,2025-09-15T17:33:47.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000219,dsalex_5k_osrm-user-3531,31.2143127,29.9445483,,31.2496189,29.9993328,,2025-09-15T16:56:51+00:00,2025-09-15T17:23:28.300000+00:00,10,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000220,dsalex_5k_osrm-user-1311,31.1989523,29.8907029,,31.2661729,29.9883857,,2025-09-15T16:54:16+00:00,2025-09-15T17:24:24.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000221,dsalex_5k_osrm-user-2719,31.27650249511168,30.01863922130246,,31.2305596,29.9506643,,2025-09-15T16:51:11+00:00,2025-09-15T17:19:08.800000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000222,dsalex_5k_osrm-user-9110,31.2508882,29.9845392,,31.203947,29.8795395,,2025-09-15T16:53:01+00:00,2025-09-15T17:24:30.200000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000223,dsalex_5k_osrm-user-3803,31.2007051,29.9000882,,31.3198249,30.0597297,,2025-09-15T16:56:00+00:00,2025-09-15T17:32:38+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000224,dsalex_5k_osrm-user-4120,31.2086119,29.8822714,,31.2112673,29.9267718,,2025-09-15T16:52:39+00:00,2025-09-15T17:18:14+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000225,dsalex_5k_osrm-user-9400,31.2675718,30.0004186,,31.2367373,29.9846912,,2025-09-15T16:57:31+00:00,2025-09-15T17:19:01.700000+00:00,10,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000226,dsalex_5k_osrm-user-5587,31.2125623,29.9445404,,31.28723676283181,30.01276951325224,,2025-09-15T16:42:25+00:00,2025-09-15T17:26:18.600000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000227,dsalex_5k_osrm-user-2933,31.239852,29.9556412,,31.1887852,29.9168913,,2025-09-15T16:43:11+00:00,2025-09-15T17:19:21.200000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000228,dsalex_5k_osrm-user-2390,31.27023772334882,30.025631982748127,,31.1911382,29.9049334,,2025-09-15T16:51:23+00:00,2025-09-15T17:31:30.200000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000229,dsalex_5k_osrm-user-3688,31.2340634,29.9626802,,31.199413,29.9047181,,2025-09-15T17:00:06+00:00,2025-09-15T17:24:07.700000+00:00,5,2,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000230,dsalex_5k_osrm-user-2464,31.1960589,29.9203513,,31.2310516,29.9817487,,2025-09-15T16:57:07+00:00,2025-09-15T17:27:56.300000+00:00,5,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000231,dsalex_5k_osrm-user-2122,31.2143127,29.9445483,,31.2599841,30.0241631,,2025-09-15T16:47:01+00:00,2025-09-15T17:23:07.600000+00:00,5,1,True,female,alex_5k_osrm
dsalex_5k_osrm-req-000232,dsalex_5k_osrm-user-1828,31.2115884763339,29.917590115238735,,31.2217101,29.979105,,2025-09-15T16:44:44+00:00,2025-09-15T17:22:59.500000+00:00,5,2,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000233,dsalex_5k_osrm-user-8925,31.1916461,29.8950166,,31.2276912,29.9682857,,2025-09-15T16:36:17+00:00,2025-09-15T17:22:20.500000+00:00,5,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000234,dsalex_5k_osrm-user-5833,31.1956499,29.9000244,,31.2349624,29.9723403,,2025-09-15T16:54:01+00:00,2025-09-15T17:22:18.200000+00:00,10,2,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000235,dsalex_5k_osrm-user-5706,31.2040327,29.9059221,,31.2744225,30.0042635,,2025-09-15T16:57:47+00:00,2025-09-15T17:24:07.900000+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000236,dsalex_5k_osrm-user-8226,31.2627606,30.0074204,,31.2335155,29.9866838,,2025-09-15T16:48:58+00:00,2025-09-15T17:14:58+00:00,10,1,True,male,alex_5k_osrm
dsalex_5k_osrm-req-000237,dsalex_5k_osrm-user-7124,31.204472,29.9080738,,31.1982289,29.9401938,,2025-09-15T16:53:45+00:00,2025-09-15T17:23:10.700000+00:00,10,1,False,male,alex_5k_osrm
dsalex_5k_osrm-req-000238,dsalex_5k_osrm-user-5444,31.21615505,29.94637355,,31.2587894,29.9894598,,2025-09-15T16:44:07+00:00,2025-09-15T17:15:39+00:00,5,1,True,male,alex_5k_osrm
