id,user_id,source_latitude,source_longitude,source_address,destination_latitude,destination_longitude,destination_address,departure_time,max_estimated_arrival_time,estimated_arrival_time,detour_duration_minutes,capacity,current_number_of_requests,same_gender,user_gender,dataset_id
dsalex_5k_osrm-drv-000114,dsalex_5k_osrm-user-95274,31.2705914,29.9952785,,31.2401921,29.9647588,,2025-09-15T17:01:45+00:00,2025-09-15T17:09:42.400000+00:00,,0,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000115,dsalex_5k_osrm-user-77026,31.2039481,29.9068966,,31.218609552645557,29.98872576163641,,2025-09-15T17:07:42+00:00,2025-09-15T17:40:39.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000116,dsalex_5k_osrm-user-61302,31.204472,29.9080738,,31.2554422,29.9831271,,2025-09-15T17:02:43+00:00,2025-09-15T17:27:25.600000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000117,dsalex_5k_osrm-user-68721,31.2241672,29.9463258,,31.225078614194214,29.995440378233738,,2025-09-15T17:04:27+00:00,2025-09-15T17:27:23.400000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000118,dsalex_5k_osrm-user-18361,31.23758034561527,29.95577557226915,,31.199024899999998,29.897333999999997,,2025-09-15T17:03:12+00:00,2025-09-15T17:16:29.400000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000119,dsalex_5k_osrm-user-17298,31.2018734,29.9104184,,31.2633054,30.0039746,,2025-09-15T17:04:58+00:00,2025-09-15T17:32:33.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000120,dsalex_5k_osrm-user-73117,31.204472,29.9080738,,31.2310455,30.0021549,,2025-09-15T17:00:32+00:00,2025-09-15T17:24:00.900000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000121,dsalex_5k_osrm-user-31941,31.2640047,30.0060922,,31.193930001441448,29.919561986233777,,2025-09-15T17:00:25+00:00,2025-09-15T17:41:48.600000+00:00,,20,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000122,dsalex_5k_osrm-user-22531,31.2370413,29.9576749,,31.2750821,30.0097529,,2025-09-15T17:03:53+00:00,2025-09-15T17:32:19.700000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000123,dsalex_5k_osrm-user-56602,31.275095877661922,30.021205119372294,,31.2342756,29.956376,,2025-09-15T17:09:56+00:00,2025-09-15T17:38:58.500000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000124,dsalex_5k_osrm-user-99536,31.2686291,29.9951329,,31.219121771655065,29.96505679777562,,2025-09-15T17:10:02+00:00,2025-09-15T17:40:57.200000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000125,dsalex_5k_osrm-user-53543,31.199504568858362,29.893040702830255,,31.264221,30.0112367,,2025-09-15T17:05:06+00:00,2025-09-15T17:35:36.200000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000126,dsalex_5k_osrm-user-86354,31.2007051,29.9000882,,31.2593693,30.0245947,,2025-09-15T17:08:54+00:00,2025-09-15T17:32:01.800000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000127,dsalex_5k_osrm-user-31681,31.197680688828186,29.89610280922154,,31.2436455,29.9988688,,2025-09-15T17:08:57+00:00,2025-09-15T17:29:46.100000+00:00,,0,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000128,dsalex_5k_osrm-user-40072,31.305841757472766,30.063970858745964,,31.2508631,30.0026321,,2025-09-15T17:07:01+00:00,2025-09-15T17:35:15.100000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000129,dsalex_5k_osrm-user-19079,31.2580963,29.9876158,,31.285163777548192,30.01649179711891,,2025-09-15T17:09:48+00:00,2025-09-15T17:31:57.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000130,dsalex_5k_osrm-user-70160,31.311022331742777,30.063314481864264,,31.2788344,30.021652,,2025-09-15T17:10:00+00:00,2025-09-15T17:43:27+00:00,,20,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000131,dsalex_5k_osrm-user-85828,31.2069961,29.8822521,,31.2736681,30.0106046,,2025-09-15T17:10:13+00:00,2025-09-15T17:58:01.400000+00:00,,25,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000132,dsalex_5k_osrm-user-37446,31.2076441,29.9337424,,31.2342653,30.0004844,,2025-09-15T17:00:03+00:00,2025-09-15T17:30:02.700000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000133,dsalex_5k_osrm-user-33820,31.1985778,29.9108634,,31.2665354,29.9924156,,2025-09-15T17:02:48+00:00,2025-09-15T17:30:58+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000134,dsalex_5k_osrm-user-98026,31.206365177628616,29.912876750587923,,31.2633993,29.9938996,,2025-09-15T17:09:58+00:00,2025-09-15T17:35:56.200000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000135,dsalex_5k_osrm-user-59831,31.22575923646981,29.940735424311285,,31.3072949,30.0665733,,2025-09-15T17:05:06+00:00,2025-09-15T17:38:41.400000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000136,dsalex_5k_osrm-user-92099,31.24994889522049,30.002004158397845,,31.1926928,29.8930451,,2025-09-15T17:01:59+00:00,2025-09-15T17:36:11.400000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000137,dsalex_5k_osrm-user-15623,31.2109273,29.9265176,,31.2630306,30.0229326,,2025-09-15T17:07:28+00:00,2025-09-15T17:31:09.700000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000138,dsalex_5k_osrm-user-20245,31.1952169,29.9125867,,31.2528982,29.9896301,,2025-09-15T17:02:40+00:00,2025-09-15T17:47:44.900000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000139,dsalex_5k_osrm-user-61070,31.2607607,29.9912443,,31.286013887455084,30.02404388701338,,2025-09-15T17:08:57+00:00,2025-09-15T17:35:14.400000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000140,dsalex_5k_osrm-user-72267,31.2399255,29.9557917,,31.196529,29.9083817,,2025-09-15T17:05:07+00:00,2025-09-15T17:19:00.300000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000141,dsalex_5k_osrm-user-40358,31.2011768,29.9006817,,31.2298276,30.0019089,,2025-09-15T17:06:52+00:00,2025-09-15T17:41:17.800000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000142,dsalex_5k_osrm-user-49688,31.1951922,29.9154382,,31.3116696,30.0607046,,2025-09-15T17:07:31+00:00,2025-09-15T17:52:04.900000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000143,dsalex_5k_osrm-user-47850,31.2123904,29.9406952,,31.2389722,29.9894799,,2025-09-15T17:05:07+00:00,2025-09-15T17:28:20.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000144,dsalex_5k_osrm-user-11257,31.1956499,29.9000244,,31.2245079,29.9360007,,2025-09-15T17:03:08+00:00,2025-09-15T17:10:48.800000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000145,dsalex_5k_osrm-user-87541,31.2144927,29.9457021,,31.1905716,29.8921721,,2025-09-15T17:04:31+00:00,2025-09-15T17:27:00.700000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000146,dsalex_5k_osrm-user-92885,31.1916461,29.8950166,,31.2607779,30.0089668,,2025-09-15T17:10:44+00:00,2025-09-15T17:33:05.300000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000147,dsalex_5k_osrm-user-70637,31.239089349999993,29.993241949999994,,31.2659094,30.0078299,,2025-09-15T17:03:04+00:00,2025-09-15T17:24:50+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000148,dsalex_5k_osrm-user-23665,31.2403763,29.9923499,,31.2729266,30.0125331,,2025-09-15T17:03:15+00:00,2025-09-15T17:19:42.500000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000149,dsalex_5k_osrm-user-79006,31.2383454,29.9965397,,31.2049596,29.9368908,,2025-09-15T17:10:52+00:00,2025-09-15T17:39:02+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000150,dsalex_5k_osrm-user-90660,31.2133741,29.943616,,31.2582315,29.9942073,,2025-09-15T17:09:55+00:00,2025-09-15T17:23:51.100000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000151,dsalex_5k_osrm-user-36189,31.2542076,29.9889573,,31.233238,29.9717957,,2025-09-15T17:02:34+00:00,2025-09-15T17:39:08.400000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000152,dsalex_5k_osrm-user-94314,31.2000705,29.9016678,,31.211418973395052,29.96143641134466,,2025-09-15T17:06:04+00:00,2025-09-15T17:22:46.700000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000153,dsalex_5k_osrm-user-14242,31.24519,29.9890964,,31.330715675442576,30.075737724448608,,2025-09-15T17:09:44+00:00,2025-09-15T18:01:51.400000+00:00,,15,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000154,dsalex_5k_osrm-user-13880,31.2146767,29.944936,,31.2278567,29.9739084,,2025-09-15T17:05:21+00:00,2025-09-15T17:27:44.800000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000155,dsalex_5k_osrm-user-67526,31.21233406323474,29.88434128600764,,31.2985398,30.0531422,,2025-09-15T17:05:27+00:00,2025-09-15T17:53:14.300000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000156,dsalex_5k_osrm-user-39091,31.20154018576889,29.900350604751782,,31.2555904,29.9864708,,2025-09-15T17:03:54+00:00,2025-09-15T17:44:05.300000+00:00,,25,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000157,dsalex_5k_osrm-user-40735,31.197680688828186,29.89610280922154,,31.3185952,30.0595857,,2025-09-15T17:01:01+00:00,2025-09-15T17:40:02.200000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000158,dsalex_5k_osrm-user-54763,31.278378605011934,30.022092721725226,,31.220062,29.9778593,,2025-09-15T17:01:01+00:00,2025-09-15T17:23:21.800000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000159,dsalex_5k_osrm-user-97162,31.275877245882246,30.018922049699974,,31.2389165,29.9743872,,2025-09-15T17:08:11+00:00,2025-09-15T17:35:29.400000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000160,dsalex_5k_osrm-user-46816,31.2035701,29.8850658,,31.2612735,30.0046294,,2025-09-15T17:05:58+00:00,2025-09-15T17:25:29.800000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000161,dsalex_5k_osrm-user-46390,31.2168739,29.9422849,,31.219162590531237,29.988086523563744,,2025-09-15T17:04:37+00:00,2025-09-15T17:32:00.900000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000162,dsalex_5k_osrm-user-25147,31.1973383,29.8982311,,31.2583358,29.9969137,,2025-09-15T17:09:18+00:00,2025-09-15T17:45:04.700000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000163,dsalex_5k_osrm-user-65986,31.3096754,30.0620238,,31.2497331,29.980118,,2025-09-15T17:03:47+00:00,2025-09-15T17:30:43.700000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000164,dsalex_5k_osrm-user-61367,31.1998916,29.8961874,,31.238418,29.9801646,,2025-09-15T17:05:55+00:00,2025-09-15T17:37:42.200000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000165,dsalex_5k_osrm-user-97433,31.2013572,29.9068506,,31.2326234,29.9891073,,2025-09-15T17:05:23+00:00,2025-09-15T17:25:13.800000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000166,dsalex_5k_osrm-user-16155,31.2142751,29.9453354,,31.21968181219968,29.98850397068732,,2025-09-15T17:05:15+00:00,2025-09-15T17:20:00.700000+00:00,,0,2,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000167,dsalex_5k_osrm-user-58691,31.2085873,29.88147,,31.3218245,30.0649557,,2025-09-15T17:05:52+00:00,2025-09-15T17:34:39.800000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000168,dsalex_5k_osrm-user-34820,31.1965962,29.8972476,,31.2678206,30.0153928,,2025-09-15T17:09:27+00:00,2025-09-15T17:43:20.500000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000169,dsalex_5k_osrm-user-55840,31.2686291,29.9951329,,31.2275462,29.9739997,,2025-09-15T17:06:15+00:00,2025-09-15T17:19:07+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000170,dsalex_5k_osrm-user-52249,31.2252417,29.9549051,,31.2727218,30.007321,,2025-09-15T17:10:09+00:00,2025-09-15T17:33:25.500000+00:00,,10,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000171,dsalex_5k_osrm-user-23622,31.2337129,29.9520648,,31.2003445,29.9068129,,2025-09-15T17:01:37+00:00,2025-09-15T17:25:33.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000172,dsalex_5k_osrm-user-32306,31.206951050000004,29.90926285,,31.2587382,29.9986538,,2025-09-15T17:08:55+00:00,2025-09-15T17:54:45.600000+00:00,,25,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000173,dsalex_5k_osrm-user-77255,31.2385397,29.9620254,,31.1972713,29.8988682,,2025-09-15T17:02:00+00:00,2025-09-15T17:16:44.200000+00:00,,0,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000174,dsalex_5k_osrm-user-45193,31.195794734608157,29.899738580731153,,31.2354844,29.9521847,,2025-09-15T17:08:00+00:00,2025-09-15T17:18:39.300000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000175,dsalex_5k_osrm-user-92112,31.199508208036526,29.903265011976625,,31.2198527,29.9699164,,2025-09-15T17:00:54+00:00,2025-09-15T17:31:54.400000+00:00,,10,1,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000176,dsalex_5k_osrm-user-98596,31.1985778,29.9108634,,31.2215984,29.9409252,,2025-09-15T17:10:56+00:00,2025-09-15T17:30:47.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000177,dsalex_5k_osrm-user-57523,31.2517333,29.9713664,,31.1984335,29.9263041,,2025-09-15T17:02:24+00:00,2025-09-15T17:28:42.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000178,dsalex_5k_osrm-user-94747,31.20154018576889,29.900350604751782,,31.208675462764468,29.954209306519246,,2025-09-15T17:01:44+00:00,2025-09-15T17:30:38.500000+00:00,,15,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000179,dsalex_5k_osrm-user-86700,31.2691233,30.0218604,,31.2407893153465,29.96348751090234,,2025-09-15T17:05:17+00:00,2025-09-15T17:20:54.100000+00:00,,0,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000180,dsalex_5k_osrm-user-68680,31.1979492,29.8946992,,31.2187289,29.9890682,,2025-09-15T17:09:00+00:00,2025-09-15T17:44:00.900000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000181,dsalex_5k_osrm-user-18536,31.2299351,29.9592561,,31.2407609,30.0049756,,2025-09-15T17:09:11+00:00,2025-09-15T17:23:43.500000+00:00,,0,3,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000182,dsalex_5k_osrm-user-45972,31.2591603,29.9821453,,31.19319996428986,29.89740321926929,,2025-09-15T17:09:25+00:00,2025-09-15T17:47:09.400000+00:00,,20,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000183,dsalex_5k_osrm-user-27337,31.1993278,29.9203675,,31.3181614,30.0552477,,2025-09-15T17:00:51+00:00,2025-09-15T17:42:21.600000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000184,dsalex_5k_osrm-user-99336,31.26201966709462,29.997758824517117,,31.2199514,29.9876171,,2025-09-15T17:06:40+00:00,2025-09-15T17:22:00.500000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000185,dsalex_5k_osrm-user-94511,31.2591603,29.9821453,,31.20412987814075,29.908395869979753,,2025-09-15T17:05:48+00:00,2025-09-15T17:21:22.200000+00:00,,0,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000186,dsalex_5k_osrm-user-53535,31.2154155,29.9447672,,31.252877,29.9904992,,2025-09-15T17:09:11+00:00,2025-09-15T17:32:47.600000+00:00,,10,1,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000187,dsalex_5k_osrm-user-29958,31.2296564,29.9502264,,31.217355407018914,29.971603257894415,,2025-09-15T17:05:29+00:00,2025-09-15T17:41:17+00:00,,20,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000188,dsalex_5k_osrm-user-46855,31.22237082811741,29.939242809743227,,31.219883,29.9749917,,2025-09-15T17:04:23+00:00,2025-09-15T17:19:36.300000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000189,dsalex_5k_osrm-user-91985,31.198781397852237,29.91233088188476,,31.2452955,30.0057717,,2025-09-15T17:01:37+00:00,2025-09-15T17:24:27.400000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000190,dsalex_5k_osrm-user-94214,31.25509809530058,29.986453976800682,,31.1899704,29.8973863,,2025-09-15T17:00:04+00:00,2025-09-15T17:31:18.500000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000191,dsalex_5k_osrm-user-91807,31.1987079,29.9077851,,31.2950834,30.0619371,,2025-09-15T17:08:58+00:00,2025-09-15T18:00:10+00:00,,25,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000192,dsalex_5k_osrm-user-42197,31.2078774,29.9292379,,31.2282775,29.9817153,,2025-09-15T17:01:23+00:00,2025-09-15T17:28:58.200000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000193,dsalex_5k_osrm-user-22036,31.2308163,29.9492136,,31.2116966,29.9229449,,2025-09-15T17:04:09+00:00,2025-09-15T17:25:45.500000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000194,dsalex_5k_osrm-user-78310,31.2500355,29.9757494,,31.2620883,30.0061847,,2025-09-15T17:03:57+00:00,2025-09-15T17:26:43.100000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000195,dsalex_5k_osrm-user-11230,31.2126853,29.9394745,,31.1881785,29.9001489,,2025-09-15T17:04:58+00:00,2025-09-15T17:26:26.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000196,dsalex_5k_osrm-user-94801,31.2197891,29.9326961,,31.2331617,29.9745022,,2025-09-15T17:01:41+00:00,2025-09-15T17:24:52.100000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000197,dsalex_5k_osrm-user-23514,31.2115884763339,29.917590115238735,,31.2416915,29.9896937,,2025-09-15T17:02:34+00:00,2025-09-15T17:26:38.300000+00:00,,10,2,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000198,dsalex_5k_osrm-user-16293,31.2462841,29.9758573,,31.2204813221102,29.967716285279238,,2025-09-15T17:01:59+00:00,2025-09-15T17:16:48.900000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000199,dsalex_5k_osrm-user-46553,31.2519316,29.9789272,,31.1875244,29.8971848,,2025-09-15T17:06:25+00:00,2025-09-15T17:25:29.100000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000200,dsalex_5k_osrm-user-40766,31.211978,29.9391881,,31.206426,29.8830567,,2025-09-15T17:03:39+00:00,2025-09-15T17:30:19.400000+00:00,,15,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000201,dsalex_5k_osrm-user-60647,31.207396912527827,29.919042094714783,,31.2268566,29.9814056,,2025-09-15T17:09:05+00:00,2025-09-15T17:49:52.300000+00:00,,20,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000202,dsalex_5k_osrm-user-77847,31.2010979,29.9007622,,31.24152132834115,29.973957759193222,,2025-09-15T17:10:54+00:00,2025-09-15T17:25:58.300000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000203,dsalex_5k_osrm-user-40624,31.2235999,29.9468087,,31.2613712,29.9895385,,2025-09-15T17:01:26+00:00,2025-09-15T17:12:06+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000204,dsalex_5k_osrm-user-30918,31.1961938,29.9021818,,31.220090249863677,29.97452638056716,,2025-09-15T17:06:11+00:00,2025-09-15T17:37:31.100000+00:00,,10,2,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000205,dsalex_5k_osrm-user-43557,31.20833942060042,29.918615654283258,,31.2079267,29.8815358,,2025-09-15T17:02:10+00:00,2025-09-15T17:21:46.100000+00:00,,10,1,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000206,dsalex_5k_osrm-user-17675,31.2035529,29.9078469,,31.216590831264423,29.966964897679013,,2025-09-15T17:06:36+00:00,2025-09-15T17:34:31.300000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000207,dsalex_5k_osrm-user-80905,31.2018205,29.9101858,,31.245428,29.9807587,,2025-09-15T17:04:18+00:00,2025-09-15T17:19:04.600000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000208,dsalex_5k_osrm-user-44038,31.1999709,29.9123312,,31.2608865,30.0148472,,2025-09-15T17:01:09+00:00,2025-09-15T17:22:25.900000+00:00,,0,1,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000209,dsalex_5k_osrm-user-39623,31.2197891,29.9326961,,31.2762734,30.0081038,,2025-09-15T17:00:58+00:00,2025-09-15T17:15:08.100000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000210,dsalex_5k_osrm-user-68488,31.2603556,29.9870058,,31.211070761914826,29.955782109213864,,2025-09-15T17:10:42+00:00,2025-09-15T17:24:23.900000+00:00,,0,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000211,dsalex_5k_osrm-user-66324,31.196872843683426,29.89576831971533,,31.330313577045104,30.078350862931178,,2025-09-15T17:10:57+00:00,2025-09-15T17:54:36.800000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000212,dsalex_5k_osrm-user-27253,31.2154155,29.9447672,,31.2261502,29.9822406,,2025-09-15T17:03:12+00:00,2025-09-15T17:27:19.100000+00:00,,10,2,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000213,dsalex_5k_osrm-user-52631,31.2700703,30.0020833,,31.214401253700448,29.964165149861554,,2025-09-15T17:04:11+00:00,2025-09-15T17:50:15+00:00,,25,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000214,dsalex_5k_osrm-user-73917,31.2126399,29.9441405,,31.2719515,30.0162578,,2025-09-15T17:03:43+00:00,2025-09-15T17:25:56.400000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000215,dsalex_5k_osrm-user-26564,31.2086119,29.8822714,,31.2248312,29.9481204,,2025-09-15T17:04:48+00:00,2025-09-15T17:16:39.200000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000216,dsalex_5k_osrm-user-68932,31.275095877661922,30.021205119372294,,31.20963567729949,29.955706248877856,,2025-09-15T17:01:57+00:00,2025-09-15T17:37:03.900000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000217,dsalex_5k_osrm-user-87315,31.2449607,29.9655085,,31.3197504,30.063757,,2025-09-15T17:09:27+00:00,2025-09-15T17:37:19+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000218,dsalex_5k_osrm-user-43992,31.2231284,29.9485429,,31.280813897812113,30.013349759881894,,2025-09-15T17:00:06+00:00,2025-09-15T17:24:23.900000+00:00,,10,1,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000219,dsalex_5k_osrm-user-35076,31.1975472,29.9043166,,31.2623104,30.0080354,,2025-09-15T17:04:31+00:00,2025-09-15T17:44:05.300000+00:00,,20,2,0,False,female,alex_5k_osrm
dsalex_5k_osrm-drv-000220,dsalex_5k_osrm-user-23776,31.2139868,29.9199718,,31.2292582,29.9756993,,2025-09-15T17:02:06+00:00,2025-09-15T17:37:18.500000+00:00,,20,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000221,dsalex_5k_osrm-user-20078,31.2725169,30.0040111,,31.2298153,29.9821146,,2025-09-15T17:00:09+00:00,2025-09-15T17:11:55.800000+00:00,,0,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000222,dsalex_5k_osrm-user-75816,31.2109273,29.9265176,,31.2183423,29.9879725,,2025-09-15T17:01:33+00:00,2025-09-15T17:40:11.600000+00:00,,15,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000223,dsalex_5k_osrm-user-66174,31.2288161,29.9513698,,31.208314050000002,29.914558800000005,,2025-09-15T17:10:32+00:00,2025-09-15T17:33:07.200000+00:00,,10,3,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000224,dsalex_5k_osrm-user-89837,31.223296,29.9418078,,31.2669234,29.9935087,,2025-09-15T17:03:53+00:00,2025-09-15T17:16:56.700000+00:00,,0,2,0,True,male,alex_5k_osrm
dsalex_5k_osrm-drv-000225,dsalex_5k_osrm-user-13247,31.24519,29.9890964,,31.193911844194297,29.917907903165954,,2025-09-15T17:01:22+00:00,2025-09-15T17:35:07.300000+00:00,,10,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000226,dsalex_5k_osrm-user-64924,31.1981166,29.9172604,,31.228246512559444,29.97270020852548,,2025-09-15T17:02:52+00:00,2025-09-15T17:29:41.800000+00:00,,10,3,0,True,female,alex_5k_osrm
dsalex_5k_osrm-drv-000227,dsalex_5k_osrm-user-78153,31.2489231,29.9763582,,31.2697982,30.0057288,,2025-09-15T17:00:50+00:00,2025-09-15T17:10:30.100000+00:00,,0,3,0,False,male,alex_5k_osrm
dsalex_5k_osrm-drv-000228,dsalex_5k_osrm-user-81839,31.2811361,30.0115842,,31.2311288,29.9797221,,2025-09-15T17:01:10+00:00,2025-09-15T17:29:55.200000+00:00,,15,3,0,True,male,alex_5k_osrm
